2,5,0,0,8,8,0,0,11,11,12,14,0,0,15,0,0,17,17,0,0,0,18,0,20,22,22,0,22,0,0,0,25,0,26,26,27,27,27,27,28,0,0,0,0,0,0,0,0,34,0,0,0,40,0,0,0,42,0,43,43,0,47,47,47,0,48,48,0,49,0,51,0,53,0,0,0,55,56,56,0,0,59,0,0,60,0,0,0,62,62,0,63,0,64,64,64,0,66,67,67,67,68,68,70,71,0,72,72,72,0,0,0,76,76,76,77,0,77,0,0,0,0,79,0,0,81,82,83,83,0,0,85,0,86,0,90,90,91,0,0,0,92,0,0,0,0,94,95,0,97,0,0,99,0,101,0,0,0,0,0,103,104,0,0,0,0,107,108,0,0,109,109,0,110,112
2,5,0,0,8,8,0,0,11,11,12,14,0,0,15,0,0,0,0,0,0,18,18,0,20,0,0,22,22,24,0,0,25,0,26,0,27,27,27,27,28,0,30,0,0,33,33,33,0,0,34,38,0,0,40,41,41,42,0,43,43,44,47,0,0,0,0,48,0,0,0,51,0,53,0,0,0,55,56,0,58,58,59,0,0,60,61,0,0,0,62,63,0,63,64,0,64,0,66,67,0,0,68,68,70,71,0,72,72,72,73,0,0,76,0,0,0,0,77,0,78,79,79,79,0,80,0,82,0,0,0,84,0,0,86,89,90,90,91,0,0,0,0,0,0,0,0,0,0,96,97,97,99,99,0,0,0,102,102,0,0,103,0,0,0,0,107,0,0,0,0,109,109,109,110,112
0,5,0,0,8,8,10,0,0,0,0,0,0,0,15,16,16,17,17,0,0,0,18,0,20,0,22,0,22,24,0,25,25,26,0,0,27,27,27,27,28,0,30,0,0,0,33,33,0,34,0,0,0,0,40,0,41,42,42,43,43,44,47,47,0,0,48,48,0,49,0,51,51,53,0,0,0,55,56,56,58,58,0,59,0,60,0,0,0,0,0,63,63,63,0,0,64,66,0,67,67,67,0,0,0,71,0,72,0,72,0,0,75,76,76,76,77,77,77,0,0,0,0,0,0,0,0,0,83,0,0,84,0,0,0,0,90,0,91,0,0,0,0,93,93,94,0,94,0,0,97,97,0,99,0,0,0,0,102,0,0,103,104,104,0,0,0,0,108,108,109,109,0,0,0,112
0,0,0,0,0,8,0,0,0,11,0,0,0,14,15,0,16,17,0,0,0,18,18,0,20,0,22,22,22,0,24,0,25,26,0,26,27,27,27,27,28,0,30,30,0,0,0,33,0,0,0,0,0,40,40,0,41,42,42,43,43,0,47,47,47,0,48,0,0,49,0,51,51,53,0,0,0,55,56,56,58,58,59,0,0,0,0,62,0,62,0,63,0,63,64,0,64,66,0,67,67,67,68,0,0,0,0,72,72,72,73,74,0,76,0,76,0,0,0,78,0,79,79,79,80,0,0,82,0,83,0,0,85,86,86,0,90,0,91,0,0,0,92,0,0,94,0,94,0,0,97,97,99,99,0,0,0,0,0,0,103,0,0,0,0,0,107,0,108,0,109,109,109,0,110,112
0,5,0,0,8,8,0,0,11,0,0,0,0,0,15,0,0,17,0,0,0,0,0,0,20,0,22,0,22,0,24,25,25,0,26,26,27,27,27,27,28,0,30,0,0,0,33,0,0,34,34,38,0,40,40,41,0,0,0,43,43,0,47,47,0,0,0,48,0,0,49,51,51,53,0,0,0,55,56,56,58,0,0,59,0,0,0,0,0,62,62,63,63,63,0,0,64,66,0,67,67,0,0,0,70,71,71,72,72,72,0,0,0,76,0,76,0,0,77,0,0,0,79,79,0,80,81,82,0,83,0,0,85,86,86,0,90,0,91,0,0,0,0,0,93,0,0,94,0,0,97,0,0,99,0,101,0,102,0,0,0,0,104,104,0,0,0,107,108,0,109,0,0,0,0,0
0,5,0,0,8,8,0,0,11,0,0,0,0,0,15,0,0,17,17,0,0,0,18,0,20,22,22,22,22,0,24,25,25,0,26,26,27,27,27,27,28,29,30,0,0,0,33,33,0,0,34,0,0,40,40,0,0,42,42,43,43,44,47,47,47,0,48,48,0,49,0,51,51,53,53,0,0,55,56,56,58,0,0,59,0,0,0,0,62,0,0,63,63,63,64,0,64,0,0,67,67,0,0,0,0,0,0,72,72,72,0,0,0,76,0,0,77,0,77,0,78,0,79,79,0,0,0,0,0,83,0,0,85,0,86,89,90,90,0,0,0,0,0,93,93,94,0,94,0,0,97,0,0,99,0,0,0,102,0,0,0,0,104,104,0,105,107,107,108,108,109,109,109,0,110,112
2,0,0,0,8,0,10,0,11,0,0,0,0,0,15,0,0,17,0,0,0,0,18,0,20,0,22,0,0,0,0,0,0,26,0,26,27,27,27,27,28,0,30,0,0,33,33,33,0,34,34,38,0,40,40,0,0,42,0,43,43,0,47,47,47,0,48,0,0,49,0,51,51,53,0,0,0,55,0,56,58,0,0,59,0,60,0,0,0,0,62,63,63,63,64,64,64,0,66,67,67,0,0,0,70,0,0,72,0,0,0,0,0,76,0,76,77,0,77,0,0,0,79,0,0,80,0,0,0,83,0,0,85,0,86,89,90,0,91,92,0,0,92,93,0,0,0,94,95,0,97,0,0,99,0,0,101,102,0,0,0,103,0,0,0,0,0,107,108,108,0,109,0,109,110,112
2,5,0,0,8,8,0,0,0,0,12,0,14,0,15,16,0,0,0,0,0,0,0,0,20,0,0,22,0,0,24,0,0,0,0,26,27,27,27,27,28,29,0,30,0,0,33,33,0,0,34,0,0,40,0,0,41,42,0,43,43,44,47,47,0,0,48,0,0,0,0,51,51,53,0,0,0,55,56,0,0,0,0,59,60,60,61,62,0,62,62,63,63,63,0,64,64,0,0,67,67,67,68,0,70,71,0,72,72,72,73,74,0,76,76,0,0,0,0,0,0,0,0,79,0,80,0,82,0,83,0,84,85,86,86,89,90,90,91,0,0,0,92,93,93,0,0,94,95,0,97,97,0,99,0,0,0,102,0,0,0,0,104,104,0,0,0,0,108,108,109,109,0,0,110,112
0,5,0,0,8,8,0,0,11,0,0,14,0,14,15,0,0,17,0,0,18,0,0,0,20,0,22,22,22,24,24,0,25,26,26,26,27,27,27,27,28,0,0,0,0,33,33,0,0,34,0,38,0,40,40,0,41,42,0,43,43,0,47,0,0,0,48,48,48,49,0,51,0,53,53,0,0,55,0,0,0,58,59,59,0,60,61,62,62,0,0,63,63,63,0,64,64,0,0,67,67,67,0,68,70,71,0,72,0,72,73,0,75,76,76,76,77,0,77,0,0,79,0,79,0,0,0,82,0,83,0,0,85,86,86,0,90,0,91,92,0,0,92,93,0,0,0,0,0,0,97,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,107,107,108,108,0,109,0,0,110,112
0,5,0,0,8,8,0,0,11,0,0,0,0,0,15,0,16,17,17,0,0,0,18,0,20,22,22,22,22,24,0,25,0,0,0,26,27,27,27,27,0,0,30,0,0,0,33,0,0,0,34,0,38,0,40,41,0,0,42,0,43,0,47,47,0,48,48,48,0,49,0,51,51,53,0,0,0,0,56,56,0,0,59,0,0,0,0,0,62,0,0,63,63,63,0,0,64,0,0,67,0,0,68,68,70,71,0,72,72,72,0,74,75,76,76,0,0,0,77,0,0,0,79,0,0,0,0,0,0,0,84,0,0,0,0,89,90,0,91,0,0,0,92,93,93,0,94,0,95,0,97,0,0,99,101,0,0,102,0,0,0,103,104,0,0,0,107,0,108,108,109,109,0,0,0,112
2,5,0,0,8,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,20,22,22,0,22,24,24,0,0,26,26,0,27,0,27,27,28,0,30,30,0,0,33,0,0,0,34,38,0,0,40,0,41,0,0,43,43,44,47,47,0,0,48,48,48,49,0,51,51,53,53,0,0,55,56,56,0,0,0,0,60,0,0,62,0,62,0,63,63,0,0,64,64,66,0,67,67,67,68,0,0,71,0,72,72,72,73,0,0,76,76,76,0,77,0,0,0,0,0,79,0,0,0,82,0,83,0,0,85,0,86,0,90,0,91,0,0,92,0,0,93,94,94,94,0,96,97,0,0,99,0,0,0,0,0,102,0,103,0,0,0,0,0,0,108,108,109,109,0,0,110,112
0,5,0,0,8,0,0,0,0,11,0,14,0,0,15,0,0,17,17,0,18,0,18,0,20,22,22,0,0,0,24,0,25,26,26,0,27,27,27,27,28,0,30,30,0,0,0,33,0,34,0,0,0,40,0,0,41,42,0,43,43,0,47,47,0,48,48,48,0,49,0,51,0,53,53,0,0,55,56,56,58,0,59,0,0,0,0,62,0,0,62,63,63,63,0,64,64,66,0,67,67,0,0,0,70,0,0,72,72,72,73,0,75,76,0,76,0,0,77,0,0,0,79,79,0,0,0,0,0,83,0,84,0,0,86,89,90,0,91,92,92,0,92,0,0,0,0,94,95,0,97,97,99,99,0,0,0,0,0,0,0,103,104,104,0,0,0,107,108,108,109,109,0,0,110,112
2,5,0,0,8,8,0,0,0,0,0,0,14,0,15,0,16,17,0,18,0,18,18,0,20,22,22,22,0,0,24,25,0,26,26,26,27,27,0,27,28,0,30,0,0,0,33,0,0,34,0,38,0,40,40,41,0,0,0,43,43,0,47,0,0,0,48,0,0,49,0,51,51,53,0,0,0,55,56,56,58,0,0,0,0,60,61,62,0,62,0,0,0,63,64,64,64,0,0,67,67,0,68,68,0,71,0,72,72,72,73,0,0,76,0,0,77,0,77,0,78,0,0,79,0,80,0,0,0,83,84,0,0,86,86,89,90,0,91,92,0,0,92,0,0,94,94,94,0,96,97,97,0,99,0,0,101,102,0,0,0,103,0,0,0,0,0,107,108,108,109,109,0,0,110,112
2,5,5,0,8,8,0,0,11,0,0,0,0,0,15,0,0,17,0,0,0,0,18,0,20,0,22,22,22,0,24,25,25,0,26,26,0,0,0,27,28,0,0,0,0,0,0,33,0,0,0,0,0,0,40,0,41,42,0,43,43,0,47,47,47,0,48,0,0,49,49,51,0,53,0,54,0,55,56,56,0,0,59,0,0,60,0,62,0,0,0,63,63,63,0,0,64,66,0,67,67,67,68,68,0,71,0,72,72,72,73,74,0,76,76,0,77,0,77,78,0,0,0,0,80,0,0,0,83,83,0,84,85,0,0,0,90,90,91,0,0,0,92,93,0,0,0,94,95,0,97,0,99,99,0,101,101,102,0,0,0,103,0,0,0,0,107,107,108,108,109,0,0,0,110,112
0,0,0,0,0,0,0,0,11,11,12,14,0,14,15,0,0,17,17,0,0,0,18,0,20,22,22,22,22,24,0,0,0,0,26,26,27,0,27,27,28,0,0,30,0,0,33,0,0,0,34,38,0,40,0,41,0,42,42,43,43,0,47,47,0,48,48,48,0,0,0,51,51,53,53,0,0,55,56,56,58,0,59,0,0,0,0,0,0,0,62,63,63,63,0,0,64,0,0,67,67,67,68,0,70,71,71,72,72,72,73,74,0,76,76,0,77,77,77,0,78,79,0,79,0,80,0,0,0,83,0,0,0,0,86,89,90,0,0,92,0,0,0,93,0,94,0,0,95,0,97,97,99,99,101,0,0,102,0,0,0,0,0,104,104,105,0,107,108,0,0,109,0,0,0,112
2,5,5,0,8,8,10,0,0,0,0,14,0,0,15,0,16,17,17,0,18,18,18,0,20,0,22,22,0,0,0,0,0,0,26,26,27,27,27,27,28,0,30,0,0,0,0,33,0,34,34,38,0,0,40,0,41,42,0,43,43,0,47,47,47,0,48,48,0,0,0,51,51,53,0,0,0,55,0,0,58,58,59,0,60,60,61,0,0,0,0,63,63,63,0,0,64,66,0,67,67,0,0,0,70,71,0,72,72,72,0,0,0,76,76,0,77,0,0,0,78,0,0,79,0,80,0,0,0,83,0,0,0,0,0,0,90,0,0,92,0,92,0,93,93,0,0,94,95,0,97,0,0,99,0,0,0,102,0,0,103,0,0,0,104,0,0,107,108,108,0,109,0,0,110,112
0,5,0,0,0,8,10,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,18,0,20,22,22,22,0,0,0,0,0,0,0,26,27,27,27,27,28,0,0,0,0,33,0,0,0,0,0,0,0,40,0,0,41,0,0,43,43,0,47,0,47,0,48,48,0,49,0,0,51,53,0,54,0,55,0,56,58,0,0,0,60,0,0,62,0,0,62,63,63,63,0,64,64,66,0,0,67,0,0,0,70,71,0,72,0,0,0,0,75,76,76,76,77,0,77,0,0,0,79,0,0,80,0,82,0,83,84,84,85,0,86,89,90,0,91,92,0,0,92,0,93,0,94,94,0,0,97,97,0,99,101,0,101,102,0,0,103,0,0,0,0,105,0,0,108,108,0,109,0,0,0,112
0,0,5,0,8,8,0,0,11,0,0,0,0,0,15,0,0,17,0,0,0,0,0,0,20,0,22,0,0,0,24,25,25,26,26,26,27,27,0,27,28,29,0,30,0,33,33,33,0,34,0,0,38,40,40,0,41,42,42,43,43,0,47,47,47,48,48,0,0,0,0,0,51,53,53,0,0,55,56,56,58,0,59,0,0,60,0,0,62,0,0,63,63,63,0,64,64,66,0,0,67,67,68,68,0,71,0,0,72,0,73,0,75,0,76,0,0,0,0,78,0,0,0,79,0,0,0,82,0,0,0,0,0,0,0,0,90,90,91,92,0,0,0,93,93,94,0,94,0,0,97,97,0,99,0,101,101,0,0,102,0,103,104,104,0,0,0,0,108,108,109,109,0,0,0,0
0,0,0,0,8,0,10,0,11,11,0,0,0,0,0,0,0,17,17,0,0,18,18,0,20,0,22,0,22,0,24,25,25,26,26,26,27,27,27,27,28,0,0,30,0,33,33,0,0,0,34,38,0,0,40,0,41,42,42,43,43,0,47,0,47,48,48,48,0,0,0,51,51,53,0,0,0,55,56,56,0,0,59,0,60,60,0,0,62,0,0,63,63,63,0,0,64,0,0,67,67,67,68,68,70,71,0,72,72,0,73,0,75,76,76,76,0,0,77,78,0,0,79,79,0,80,0,0,0,0,0,0,85,86,86,89,90,90,0,0,92,0,0,93,93,94,0,94,0,0,97,0,99,99,0,0,0,102,0,0,0,0,0,0,0,0,0,107,0,108,109,109,0,0,110,112
0,5,5,0,8,8,0,0,11,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,20,22,22,0,0,0,0,25,25,0,0,0,27,27,27,27,28,0,30,30,0,0,33,0,0,0,0,0,0,0,40,0,41,42,0,43,43,0,47,0,0,0,48,48,0,0,0,51,51,53,0,0,0,0,56,0,0,0,0,59,0,0,61,0,0,62,62,63,63,63,64,64,64,66,66,0,67,67,0,0,70,71,0,72,0,72,0,74,75,76,76,76,77,0,77,0,78,0,0,79,0,0,0,82,83,0,0,0,0,0,86,89,90,0,91,92,0,0,92,93,0,0,0,94,95,0,97,97,99,99,0,0,0,102,0,102,103,103,104,0,0,0,0,0,108,108,0,109,0,0,110,112
