1,1,0,1,2,2,3,0,0,4,5,0,6,7,0,7,0,8,8,0,0,0,0,11,12,12,13,0,0,0,0,18,0,0,18,0,0,0,0,22,0,0,0,24,0,0,27,29,29,29,0,0,0,32,0,36,37,0,0,0,0,0,43,44,45,0,0,46,47,47,48,49,49,0,0,52,53,0,0,0,0,57,58,59,0,0,0,0,0,66,0,68,69,70,0,0,73,74,0,0,78,80,0,84,0,85,86,0,87,0,0,0,90,0,91,91,0,93,0,0,0,96,0,0,99,101,102,103,105,106,0,108,109,0,111,112,112,0,113,114,114,114,0,115,0,0,118,119,0,121,121,121,121,122,0,126,0,128,130,131,0,135,135,138,0,139,139,0,140,0,144,145,0,147,0,0,155,155,0,159,161,0,161,0,164,0,168,0,168,169,169,169,170
0,1,0,1,0,2,3,3,0,4,5,6,0,0,0,7,0,8,8,0,0,0,11,11,12,12,13,0,0,0,0,18,0,0,0,0,0,19,20,22,0,23,23,24,0,0,27,29,29,0,0,30,31,32,0,0,37,38,38,40,41,42,0,44,45,45,0,46,47,0,48,0,49,0,52,52,53,0,0,0,0,57,58,59,0,62,0,64,65,66,66,68,0,70,0,73,0,74,75,0,0,80,82,84,0,0,86,0,0,0,0,0,90,0,0,91,0,93,0,0,0,96,0,98,0,101,102,0,105,0,0,108,0,0,111,112,112,112,113,114,0,0,115,0,0,118,0,119,120,121,121,121,121,122,0,126,0,128,130,131,0,135,135,138,0,139,0,0,140,0,144,145,0,147,0,151,155,155,156,159,161,0,0,0,164,165,0,168,0,169,169,0,170
1,1,0,0,2,0,3,0,0,4,5,0,0,0,0,7,0,8,8,0,0,0,11,0,12,12,13,0,0,0,17,18,0,0,0,0,0,19,20,22,23,0,23,24,0,27,27,29,29,29,0,30,31,32,0,36,37,0,38,40,41,0,0,0,0,45,0,46,47,47,48,49,49,50,0,52,53,0,0,0,0,0,58,59,0,0,0,0,0,66,66,68,69,70,0,0,0,0,75,0,0,80,82,84,84,0,0,0,0,0,0,0,0,0,91,91,0,93,0,94,0,96,0,98,0,101,0,103,105,0,0,108,0,0,0,112,0,112,113,114,0,114,0,0,0,118,118,119,120,0,121,121,121,122,0,126,0,128,130,131,0,135,135,138,0,0,139,0,140,0,144,145,0,147,0,151,155,155,0,159,161,0,0,0,164,165,0,168,168,169,169,169,170
1,1,1,1,2,0,3,3,0,0,5,0,6,7,0,7,0,8,8,0,0,0,11,11,12,12,13,0,0,0,17,18,0,0,0,19,0,0,0,22,23,0,0,24,0,0,27,29,29,29,0,0,0,32,32,36,37,0,0,0,41,42,43,44,45,0,0,46,47,47,48,49,49,0,52,52,53,0,0,55,0,0,58,59,0,0,0,64,0,0,66,0,69,70,0,73,73,0,75,0,0,80,0,84,0,0,86,0,87,0,89,90,90,90,0,91,0,93,0,0,0,96,0,98,0,101,102,103,105,106,0,108,109,0,111,112,0,0,113,114,0,114,0,0,0,118,0,119,0,0,121,121,121,122,125,126,0,0,130,0,0,135,0,138,0,139,139,0,0,0,0,145,0,147,0,151,0,155,156,159,0,161,0,162,0,0,0,0,0,0,169,169,170
1,1,0,1,0,0,3,0,0,0,5,0,0,0,7,7,0,0,0,0,0,0,11,11,12,12,13,0,0,16,0,18,18,0,0,0,19,0,0,22,0,0,0,24,26,0,27,29,0,29,0,30,31,32,32,36,37,0,0,0,0,0,0,44,45,45,0,46,47,47,48,49,49,50,52,52,53,0,0,0,56,0,58,59,0,62,0,64,0,66,66,0,0,0,0,73,73,0,0,0,78,80,82,84,84,0,0,0,0,0,0,90,90,90,0,0,0,93,0,0,0,0,97,98,0,101,102,0,0,106,0,108,109,0,0,112,112,112,113,0,114,114,0,0,118,118,0,119,120,121,0,121,121,122,125,126,0,128,130,131,0,135,0,138,0,139,139,0,140,0,0,145,146,147,0,151,155,155,156,159,161,0,161,0,164,165,0,168,168,169,169,169,170
1,0,1,1,0,0,3,3,0,0,5,6,0,7,7,0,0,0,0,9,0,0,0,11,12,12,13,0,0,0,17,18,0,0,0,0,0,19,0,0,0,0,23,24,0,27,27,29,29,29,0,30,31,32,0,36,37,0,0,0,41,42,0,0,0,45,0,46,47,47,0,0,49,0,0,52,53,0,0,55,0,57,58,59,0,0,0,64,0,66,66,68,0,70,0,0,0,0,0,0,78,80,0,84,0,0,86,0,87,0,0,0,90,0,0,91,0,93,0,0,95,96,97,98,0,101,102,103,105,106,0,108,109,0,0,112,112,0,113,114,0,114,0,0,0,118,118,119,0,0,121,121,121,122,0,126,0,128,130,131,0,135,135,138,139,139,139,0,140,0,0,0,0,0,0,0,0,155,156,159,0,0,161,0,164,0,0,0,0,169,169,169,170
1,1,0,1,0,0,3,3,0,0,5,6,0,0,0,7,0,8,8,0,0,10,0,11,0,12,13,0,0,0,0,18,18,0,18,19,0,19,0,0,0,0,23,24,0,27,0,0,29,29,0,0,31,32,32,36,37,0,0,0,0,0,43,0,45,45,0,46,47,47,48,49,49,50,52,52,53,53,54,0,0,57,58,59,0,62,0,0,0,66,0,68,69,70,0,0,0,0,0,0,78,0,0,84,0,0,0,0,87,0,0,0,90,90,0,0,0,93,0,0,0,96,0,98,0,0,0,0,105,106,0,108,109,0,0,112,112,112,113,114,0,0,0,0,0,118,0,119,120,0,121,121,121,122,125,126,0,128,0,131,0,135,135,138,0,0,139,0,140,0,0,145,146,147,0,151,0,155,156,159,161,0,0,0,164,165,0,0,0,169,169,169,170
1,0,1,1,0,2,3,3,0,4,5,0,6,0,7,7,0,8,8,9,0,10,0,11,0,12,13,0,0,0,0,18,0,0,0,19,0,0,0,22,23,0,23,24,26,27,27,29,0,29,0,30,31,0,32,36,37,0,0,0,41,0,0,44,45,0,0,46,47,0,48,49,49,50,0,0,53,53,0,0,0,0,58,59,0,0,63,64,65,0,66,68,69,70,0,73,73,0,75,0,78,0,82,84,0,0,86,0,87,0,0,0,90,0,91,91,0,0,0,0,0,96,97,98,0,101,0,103,0,0,0,0,109,0,111,112,112,112,113,114,114,114,0,0,118,0,118,119,120,0,121,121,121,122,0,126,0,128,130,0,0,135,135,138,139,0,139,0,140,0,0,145,0,0,0,151,155,155,0,159,161,161,161,0,164,165,0,0,168,0,169,169,170
0,1,0,1,0,2,3,3,0,4,5,0,6,0,0,7,0,8,0,0,0,0,0,11,0,12,13,0,0,0,0,18,0,0,0,19,0,0,0,0,0,0,23,0,0,0,0,29,29,29,0,30,31,32,32,36,0,0,0,0,0,0,0,44,45,45,0,46,47,47,0,49,49,50,0,0,53,0,0,55,56,0,58,59,0,0,0,64,0,66,0,0,69,70,0,0,73,74,0,0,78,0,0,84,0,0,86,0,87,0,0,0,90,90,91,91,0,93,0,0,0,0,0,98,0,101,102,0,105,106,0,108,109,0,0,112,112,0,0,114,0,114,0,0,0,0,0,0,120,121,121,121,121,122,0,126,0,128,0,0,0,135,135,138,0,139,139,0,140,0,144,145,0,147,0,151,155,155,156,159,0,0,161,0,164,165,0,168,168,169,169,169,170
1,1,0,0,0,2,3,0,4,4,0,6,6,0,7,0,0,8,8,0,0,0,11,11,0,12,13,0,0,16,0,18,0,0,18,0,0,19,0,0,23,0,0,24,26,27,27,29,29,29,0,30,31,0,0,36,37,0,0,0,0,42,0,44,45,0,45,46,47,47,0,49,49,0,0,52,53,0,0,0,0,57,0,59,0,62,0,0,0,66,0,0,69,70,0,73,0,0,0,0,78,80,0,84,84,0,86,0,87,88,0,0,90,90,91,0,0,93,94,0,0,96,0,0,0,101,102,0,0,106,0,108,109,0,0,112,112,0,113,0,0,0,0,0,0,118,0,119,0,121,121,121,121,122,0,126,0,128,130,131,0,135,135,138,0,139,139,0,140,0,144,145,0,0,0,151,0,155,156,159,161,0,161,0,164,165,168,168,0,169,169,0,170
1,0,1,1,0,0,3,3,0,0,5,0,0,0,0,7,0,8,0,9,9,0,0,11,0,12,13,13,0,0,0,0,18,18,18,0,0,19,20,22,23,0,23,24,0,0,0,29,29,29,0,30,31,0,0,36,37,0,38,0,41,0,0,0,45,0,45,46,47,47,48,49,49,0,52,52,53,53,0,0,0,57,58,0,0,0,0,0,0,66,0,68,69,0,0,73,0,0,0,0,78,80,0,84,0,85,0,0,87,0,0,0,90,90,91,91,0,93,0,0,95,96,0,98,0,0,102,103,105,106,0,108,109,0,111,112,112,0,113,114,0,114,0,0,0,0,118,119,120,121,121,121,121,122,0,0,0,128,130,131,0,135,0,138,0,139,139,0,140,0,0,145,0,0,0,0,155,155,0,159,161,161,0,0,164,165,0,168,0,169,169,169,170
1,1,1,1,2,2,3,3,0,4,5,0,0,0,7,7,0,0,0,0,0,10,0,11,12,12,0,0,13,16,17,18,0,0,18,0,0,19,0,0,23,0,23,24,26,27,27,29,29,29,0,30,0,32,32,0,0,0,38,0,41,0,0,0,45,45,0,46,47,0,48,49,49,0,52,52,53,0,0,55,56,57,58,59,0,0,0,0,0,66,0,0,69,70,0,0,0,0,0,0,0,0,0,84,0,0,0,0,87,88,0,0,90,0,0,91,0,0,0,0,95,96,0,98,0,0,102,103,105,106,0,0,0,0,111,112,0,0,113,114,114,0,115,0,118,0,118,119,120,121,121,121,121,122,0,126,0,128,130,131,0,135,135,138,0,139,0,0,140,0,144,145,146,147,0,0,155,155,156,159,0,0,161,0,164,0,0,168,0,169,169,169,170
1,0,1,1,0,0,3,3,0,0,0,0,6,7,7,7,0,0,8,0,0,0,11,11,0,12,13,0,0,0,17,18,0,0,18,19,0,19,0,22,23,0,23,24,26,0,27,29,29,0,0,30,31,0,0,0,37,0,0,0,41,0,43,44,0,45,0,46,47,47,0,0,49,50,0,0,53,0,0,0,0,57,0,59,0,0,0,64,0,66,66,0,69,70,0,73,73,0,0,0,0,80,0,84,0,0,86,0,87,0,0,0,90,0,0,0,0,0,0,0,0,96,97,98,0,101,102,0,105,106,0,108,109,0,111,112,0,112,113,114,0,114,115,0,0,0,0,119,0,0,121,121,121,122,0,0,0,0,130,131,0,135,135,138,0,0,139,0,140,0,144,145,0,147,0,0,155,0,156,159,161,161,161,0,164,165,0,0,168,0,169,169,170
1,0,1,1,0,0,3,3,0,4,0,6,6,7,0,7,7,8,8,0,0,10,11,11,0,12,13,0,13,0,0,0,0,0,0,0,19,19,0,0,23,0,0,24,0,0,27,0,29,29,0,30,31,32,0,36,37,38,38,0,41,0,43,0,45,45,0,46,47,47,0,0,49,0,0,52,53,53,0,0,56,0,58,59,60,62,63,64,0,0,66,0,69,70,0,73,0,74,75,0,78,80,0,84,0,0,0,0,87,0,0,0,90,90,91,0,0,93,94,0,0,96,0,0,0,101,102,103,105,0,0,108,109,0,111,112,0,112,113,114,114,0,0,0,0,118,0,119,120,0,121,121,121,122,125,126,0,128,130,131,0,135,135,138,139,139,0,0,140,0,0,145,0,147,0,151,155,155,0,159,0,0,0,0,164,165,0,0,168,169,169,0,170
1,1,1,1,0,0,3,0,0,4,5,6,0,0,7,7,0,8,0,0,0,10,11,11,0,12,13,0,0,0,0,18,18,0,18,0,0,0,20,0,23,0,23,24,26,0,27,29,29,29,0,30,31,32,32,0,37,0,0,0,41,42,0,0,45,0,0,46,47,47,0,0,49,0,52,52,53,53,0,55,0,0,58,59,60,0,0,0,0,66,0,0,69,70,0,0,73,0,75,0,78,80,0,84,0,0,0,0,87,88,0,0,90,0,91,91,0,93,0,0,0,96,0,98,0,101,102,0,105,106,0,108,0,0,0,112,112,0,0,114,0,0,115,115,0,0,118,119,120,0,0,121,121,122,0,126,0,0,130,131,0,135,135,138,0,139,139,0,140,0,0,145,0,0,0,151,155,155,156,159,0,0,161,0,164,165,0,168,0,169,169,169,170
1,0,1,1,0,0,3,0,0,0,5,0,6,0,7,7,0,0,8,0,0,0,0,11,0,12,0,0,0,0,17,18,0,0,0,19,0,0,0,22,0,0,0,24,0,0,0,29,29,29,0,30,31,32,0,0,37,0,38,0,0,0,43,0,45,45,0,46,47,47,48,0,49,0,52,52,53,53,0,55,0,57,58,59,60,62,0,64,0,66,0,0,69,70,0,73,0,0,75,76,78,80,0,84,0,0,0,0,87,0,0,0,90,90,0,91,0,0,94,0,0,96,0,98,99,101,0,0,105,106,0,108,0,0,111,112,112,112,113,0,0,0,0,0,0,118,118,119,120,121,121,121,121,122,0,126,0,128,130,131,0,135,135,138,0,139,139,140,0,0,144,145,0,147,0,0,155,155,156,159,0,0,161,0,164,165,0,168,168,169,169,0,170
